addition,target,feature_set,architecture,version,datasplit,splittype,hyperparameter,hp_strategy,hp_variant,threshold_mcc,threshold_sens,holdout_ts,cv_ts,holdout_AUROC,holdout_AUPRC,holdout_Brier Score,holdout_ECE10,holdout_Calibration Slope,holdout_MCC (Optimal),holdout_Sensitivity (>=0.5),holdout_Accuracy,holdout_Precision,holdout_Recall,holdout_F1,cv_AUROC,cv_AUPRC,cv_Brier Score,cv_ECE10,cv_Calibration Slope,cv_MCC (Cal-Optimal),cv_Sensitivity (>=0.5),cv_Accuracy,cv_Precision,cv_Recall,cv_F1
1,headache,full_features,tabpfn,version_2-5-finetuned,80_20,stratified,,,,0.330,0.170,2026-05-22 23:42:55,,0.704 [0.664 - 0.742],0.436 [0.371 - 0.502],0.163 [0.150 - 0.177],0.051 [0.029 - 0.076],1.193 [0.945 - 1.469],0.209 [0.130 - 0.283],0.822 [0.771 - 0.870],0.762 [0.735 - 0.788],0.485 [0.388 - 0.577],0.231 [0.175 - 0.288],0.312 [0.244 - 0.376],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,70_15_15,chrono,,,,0.440,0.230,2026-05-14 00:16:12,2026-05-14 00:59:21,0.519 [0.365 - 0.671],0.174 [0.094 - 0.277],0.126 [0.090 - 0.164],0.063 [0.026 - 0.110],-0.036 [-1.516 - 1.278],0.000 [0.000 - 0.000],0.158 [0.000 - 0.333],0.860 [0.801 - 0.912],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.623 ± 0.054,0.347 ± 0.083,0.157 ± 0.020,0.029 ± 0.013,0.864 ± 0.336,0.189 ± 0.050,0.416 ± 0.119,0.762 ± 0.052,0.436 ± 0.080,0.270 ± 0.118,0.304 ± 0.114
1,headache,full_features,tabpfn,version_2-5-real,70_15_15,patient,,,,0.190,0.200,2026-05-22 15:41:56,,0.644 [0.591 - 0.697],0.379 [0.299 - 0.465],0.153 [0.136 - 0.172],0.044 [0.021 - 0.071],0.895 [0.600 - 1.200],0.131 [0.051 - 0.213],0.417 [0.336 - 0.497],0.663 [0.626 - 0.696],0.288 [0.225 - 0.352],0.424 [0.343 - 0.507],0.342 [0.276 - 0.411],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,70_15_15,stratified,,,,0.270,0.210,2026-05-14 00:16:29,,0.685 [0.636 - 0.736],0.420 [0.346 - 0.495],0.165 [0.147 - 0.181],0.039 [0.020 - 0.062],0.939 [0.686 - 1.219],0.246 [0.162 - 0.332],0.578 [0.503 - 0.658],0.734 [0.701 - 0.767],0.429 [0.349 - 0.507],0.408 [0.333 - 0.487],0.418 [0.345 - 0.489],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,70_30,chrono,,,,0.300,0.200,2026-05-22 18:28:20,,0.657 [0.596 - 0.715],0.408 [0.317 - 0.497],0.143 [0.124 - 0.162],0.035 [0.017 - 0.059],1.165 [0.801 - 1.512],0.281 [0.183 - 0.379],0.509 [0.418 - 0.602],0.799 [0.765 - 0.831],0.479 [0.371 - 0.587],0.329 [0.244 - 0.422],0.389 [0.301 - 0.475],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,70_30,patient,,,,0.420,0.160,2026-05-22 18:28:40,,0.634 [0.597 - 0.668],0.356 [0.306 - 0.408],0.173 [0.160 - 0.187],0.047 [0.026 - 0.067],0.720 [0.522 - 0.912],0.155 [0.088 - 0.222],0.640 [0.587 - 0.693],0.764 [0.741 - 0.787],0.482 [0.375 - 0.593],0.136 [0.099 - 0.175],0.211 [0.159 - 0.264],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,70_30,stratified,,,,0.300,0.150,2026-05-22 18:28:58,,0.689 [0.657 - 0.723],0.427 [0.374 - 0.482],0.165 [0.152 - 0.177],0.029 [0.015 - 0.047],0.973 [0.783 - 1.163],0.259 [0.201 - 0.324],0.849 [0.807 - 0.886],0.762 [0.737 - 0.784],0.489 [0.422 - 0.557],0.328 [0.278 - 0.382],0.392 [0.340 - 0.446],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,80_20,chrono,,,,0.260,0.220,2026-05-22 18:29:18,,0.549 [0.421 - 0.666],0.240 [0.122 - 0.365],0.117 [0.091 - 0.146],0.064 [0.032 - 0.104],0.625 [-0.580 - 1.421],0.078 [-0.070 - 0.234],0.274 [0.118 - 0.440],0.795 [0.748 - 0.846],0.209 [0.059 - 0.375],0.184 [0.050 - 0.325],0.192 [0.048 - 0.327],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,80_20,patient,,,,0.420,0.170,2026-05-22 18:29:37,,0.638 [0.595 - 0.681],0.383 [0.322 - 0.445],0.173 [0.158 - 0.188],0.049 [0.027 - 0.071],0.808 [0.566 - 1.041],0.172 [0.094 - 0.247],0.670 [0.604 - 0.733],0.764 [0.739 - 0.792],0.523 [0.386 - 0.654],0.137 [0.095 - 0.185],0.216 [0.155 - 0.282],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-real,80_20,stratified,,,,0.350,0.160,2026-05-22 18:29:56,,0.702 [0.663 - 0.740],0.435 [0.372 - 0.501],0.163 [0.149 - 0.177],0.045 [0.023 - 0.070],1.055 [0.835 - 1.290],0.207 [0.128 - 0.280],0.817 [0.765 - 0.866],0.764 [0.735 - 0.789],0.489 [0.388 - 0.587],0.222 [0.168 - 0.277],0.304 [0.235 - 0.368],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,70_15_15,chrono,,,,0.330,0.220,2026-05-14 00:17:58,2026-05-14 00:59:45,0.518 [0.354 - 0.673],0.177 [0.096 - 0.283],0.126 [0.091 - 0.164],0.077 [0.034 - 0.126],-0.024 [-1.466 - 1.147],-0.083 [-0.124 - -0.045],0.208 [0.050 - 0.400],0.817 [0.750 - 0.875],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.622 ± 0.052,0.340 ± 0.075,0.157 ± 0.021,0.029 ± 0.007,0.758 ± 0.245,0.175 ± 0.104,0.417 ± 0.102,0.729 ± 0.060,0.339 ± 0.129,0.363 ± 0.169,0.338 ± 0.141
1,headache,full_features,tabpfn,version_2-6,70_15_15,patient,,,,0.180,0.200,2026-05-22 14:57:36,,0.642 [0.588 - 0.696],0.388 [0.306 - 0.471],0.153 [0.135 - 0.172],0.046 [0.023 - 0.074],0.866 [0.589 - 1.156],0.144 [0.064 - 0.222],0.453 [0.370 - 0.534],0.633 [0.598 - 0.670],0.284 [0.228 - 0.343],0.504 [0.422 - 0.581],0.363 [0.301 - 0.427],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,70_15_15,stratified,,,,0.320,0.210,2026-05-14 00:18:14,,0.686 [0.637 - 0.737],0.428 [0.353 - 0.503],0.164 [0.146 - 0.180],0.035 [0.015 - 0.058],0.938 [0.692 - 1.184],0.255 [0.170 - 0.341],0.578 [0.503 - 0.658],0.762 [0.732 - 0.794],0.489 [0.393 - 0.586],0.319 [0.252 - 0.397],0.385 [0.310 - 0.462],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,70_30,chrono,,,,0.260,0.280,2026-05-23 10:28:55,,0.652 [0.589 - 0.712],0.411 [0.321 - 0.497],0.142 [0.124 - 0.162],0.035 [0.016 - 0.061],1.095 [0.744 - 1.427],0.228 [0.135 - 0.317],0.338 [0.255 - 0.431],0.759 [0.725 - 0.793],0.381 [0.289 - 0.469],0.374 [0.285 - 0.470],0.376 [0.292 - 0.453],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,70_30,patient,,,,0.420,0.160,2026-05-22 18:30:33,,0.631 [0.593 - 0.664],0.361 [0.310 - 0.413],0.173 [0.160 - 0.187],0.048 [0.029 - 0.069],0.697 [0.503 - 0.878],0.148 [0.082 - 0.214],0.640 [0.584 - 0.691],0.761 [0.740 - 0.785],0.465 [0.362 - 0.573],0.136 [0.099 - 0.176],0.210 [0.158 - 0.263],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,70_30,stratified,,,,0.320,0.140,2026-05-22 18:30:52,,0.690 [0.657 - 0.723],0.430 [0.375 - 0.485],0.164 [0.151 - 0.177],0.030 [0.015 - 0.048],0.960 [0.780 - 1.145],0.248 [0.188 - 0.307],0.853 [0.811 - 0.889],0.764 [0.740 - 0.787],0.496 [0.427 - 0.568],0.296 [0.248 - 0.347],0.370 [0.318 - 0.424],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,80_20,chrono,,,,0.240,0.250,2026-05-22 18:31:14,,0.543 [0.417 - 0.664],0.235 [0.118 - 0.357],0.117 [0.091 - 0.146],0.052 [0.019 - 0.088],0.591 [-0.515 - 1.351],0.066 [-0.080 - 0.212],0.184 [0.050 - 0.325],0.769 [0.718 - 0.816],0.189 [0.059 - 0.323],0.213 [0.069 - 0.360],0.198 [0.064 - 0.324],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,80_20,patient,,,,0.430,0.180,2026-05-22 18:31:35,,0.630 [0.584 - 0.675],0.382 [0.321 - 0.445],0.174 [0.158 - 0.189],0.049 [0.028 - 0.072],0.764 [0.529 - 0.994],0.172 [0.096 - 0.248],0.609 [0.542 - 0.674],0.764 [0.739 - 0.791],0.523 [0.390 - 0.655],0.137 [0.095 - 0.185],0.216 [0.156 - 0.282],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-6,80_20,stratified,,,,0.350,0.170,2026-05-22 18:31:54,,0.704 [0.667 - 0.744],0.442 [0.380 - 0.509],0.162 [0.149 - 0.177],0.037 [0.018 - 0.059],1.051 [0.851 - 1.284],0.240 [0.159 - 0.312],0.765 [0.707 - 0.819],0.770 [0.741 - 0.795],0.520 [0.423 - 0.616],0.250 [0.193 - 0.311],0.337 [0.268 - 0.401],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,70_15_15,chrono,,,,0.360,0.230,2026-05-14 00:19:37,2026-05-14 01:00:01,0.510 [0.363 - 0.657],0.170 [0.095 - 0.274],0.126 [0.091 - 0.164],0.074 [0.035 - 0.124],-0.118 [-1.596 - 1.192],-0.056 [-0.095 - 0.000],0.158 [0.000 - 0.333],0.838 [0.772 - 0.897],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.623 ± 0.056,0.341 ± 0.084,0.157 ± 0.021,0.034 ± 0.013,0.904 ± 0.401,0.185 ± 0.095,0.422 ± 0.120,0.758 ± 0.054,0.373 ± 0.114,0.305 ± 0.148,0.326 ± 0.137
1,headache,full_features,tabpfn,version_3-binary,70_15_15,patient,,,,0.130,0.210,2026-05-22 15:43:36,,0.647 [0.593 - 0.700],0.387 [0.307 - 0.471],0.152 [0.135 - 0.171],0.033 [0.014 - 0.058],0.923 [0.641 - 1.231],0.128 [0.061 - 0.189],0.417 [0.336 - 0.497],0.415 [0.376 - 0.451],0.240 [0.202 - 0.279],0.835 [0.774 - 0.891],0.372 [0.324 - 0.419],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,70_15_15,stratified,,,,0.280,0.210,2026-05-14 00:19:50,,0.687 [0.638 - 0.738],0.423 [0.348 - 0.501],0.164 [0.147 - 0.181],0.035 [0.016 - 0.056],0.966 [0.699 - 1.246],0.233 [0.145 - 0.320],0.597 [0.521 - 0.679],0.738 [0.706 - 0.771],0.432 [0.349 - 0.512],0.370 [0.297 - 0.447],0.398 [0.324 - 0.468],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,70_30,chrono,,,,0.280,0.220,2026-05-22 18:32:09,,0.653 [0.591 - 0.710],0.393 [0.307 - 0.477],0.144 [0.125 - 0.163],0.034 [0.016 - 0.059],1.104 [0.731 - 1.460],0.276 [0.180 - 0.375],0.455 [0.361 - 0.545],0.792 [0.760 - 0.824],0.458 [0.352 - 0.556],0.347 [0.259 - 0.442],0.394 [0.303 - 0.480],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,70_30,patient,,,,0.450,0.170,2026-05-22 18:32:25,,0.637 [0.601 - 0.672],0.362 [0.311 - 0.414],0.173 [0.159 - 0.186],0.041 [0.021 - 0.062],0.746 [0.542 - 0.933],0.168 [0.104 - 0.235],0.610 [0.551 - 0.662],0.769 [0.746 - 0.793],0.526 [0.413 - 0.646],0.126 [0.091 - 0.164],0.203 [0.150 - 0.258],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,70_30,stratified,,,,0.370,0.180,2026-05-22 18:32:40,,0.689 [0.656 - 0.722],0.426 [0.371 - 0.482],0.164 [0.152 - 0.177],0.030 [0.016 - 0.047],0.993 [0.803 - 1.182],0.232 [0.168 - 0.296],0.721 [0.674 - 0.769],0.774 [0.751 - 0.796],0.546 [0.462 - 0.639],0.212 [0.168 - 0.258],0.305 [0.249 - 0.362],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,80_20,chrono,,,,0.310,0.240,2026-05-22 18:32:56,,0.546 [0.415 - 0.665],0.241 [0.120 - 0.363],0.117 [0.091 - 0.146],0.060 [0.028 - 0.100],0.628 [-0.622 - 1.393],0.106 [-0.064 - 0.274],0.213 [0.069 - 0.360],0.838 [0.791 - 0.880],0.280 [0.000 - 0.538],0.124 [0.000 - 0.250],0.168 [0.000 - 0.320],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,80_20,patient,,,,0.340,0.190,2026-05-22 18:33:11,,0.640 [0.596 - 0.685],0.388 [0.327 - 0.452],0.173 [0.157 - 0.187],0.046 [0.025 - 0.069],0.826 [0.579 - 1.061],0.170 [0.100 - 0.247],0.599 [0.530 - 0.662],0.745 [0.717 - 0.773],0.433 [0.345 - 0.532],0.220 [0.170 - 0.279],0.292 [0.230 - 0.356],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-binary,80_20,stratified,,,,0.290,0.190,2026-05-22 18:33:25,,0.700 [0.662 - 0.738],0.434 [0.372 - 0.501],0.163 [0.150 - 0.177],0.038 [0.019 - 0.061],1.047 [0.830 - 1.290],0.300 [0.229 - 0.371],0.699 [0.637 - 0.755],0.767 [0.742 - 0.793],0.503 [0.429 - 0.577],0.392 [0.327 - 0.455],0.440 [0.377 - 0.499],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,70_15_15,chrono,,,,0.350,0.230,2026-05-14 00:20:59,2026-05-14 01:00:17,0.515 [0.365 - 0.666],0.174 [0.096 - 0.281],0.126 [0.091 - 0.164],0.077 [0.034 - 0.127],-0.051 [-1.439 - 1.224],-0.056 [-0.095 - 0.000],0.158 [0.000 - 0.333],0.838 [0.772 - 0.897],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.623 ± 0.052,0.340 ± 0.080,0.157 ± 0.021,0.033 ± 0.013,0.858 ± 0.321,0.180 ± 0.103,0.421 ± 0.110,0.765 ± 0.040,0.385 ± 0.146,0.265 ± 0.122,0.306 ± 0.125
1,headache,full_features,tabpfn,version_3-default,70_15_15,patient,,,,0.180,0.210,2026-05-23 10:57:30,,0.646 [0.594 - 0.700],0.391 [0.309 - 0.474],0.152 [0.135 - 0.171],0.036 [0.015 - 0.062],0.901 [0.619 - 1.201],0.145 [0.067 - 0.226],0.410 [0.329 - 0.493],0.638 [0.601 - 0.674],0.286 [0.231 - 0.347],0.497 [0.413 - 0.579],0.362 [0.301 - 0.429],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,70_15_15,stratified,,,,0.500,0.210,2026-05-14 00:21:12,,0.690 [0.642 - 0.740],0.431 [0.354 - 0.507],0.164 [0.146 - 0.181],0.034 [0.016 - 0.057],0.978 [0.713 - 1.249],0.209 [0.120 - 0.294],0.604 [0.528 - 0.684],0.776 [0.745 - 0.808],0.584 [0.438 - 0.725],0.150 [0.098 - 0.208],0.238 [0.162 - 0.313],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,70_30,chrono,,,,0.300,0.210,2026-05-22 18:33:39,,0.653 [0.591 - 0.710],0.393 [0.307 - 0.476],0.143 [0.125 - 0.163],0.034 [0.015 - 0.058],1.099 [0.740 - 1.452],0.260 [0.159 - 0.358],0.500 [0.406 - 0.592],0.794 [0.762 - 0.826],0.460 [0.351 - 0.565],0.311 [0.231 - 0.400],0.370 [0.284 - 0.455],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,70_30,patient,,,,0.390,0.160,2026-05-22 18:33:54,,0.635 [0.599 - 0.669],0.364 [0.312 - 0.415],0.173 [0.159 - 0.186],0.044 [0.023 - 0.064],0.727 [0.529 - 0.907],0.143 [0.078 - 0.206],0.673 [0.616 - 0.724],0.757 [0.733 - 0.780],0.440 [0.337 - 0.536],0.149 [0.111 - 0.192],0.222 [0.170 - 0.276],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,70_30,stratified,,,,0.330,0.150,2026-05-22 18:34:08,,0.690 [0.658 - 0.722],0.430 [0.374 - 0.484],0.164 [0.151 - 0.177],0.028 [0.015 - 0.045],0.982 [0.799 - 1.175],0.240 [0.181 - 0.303],0.843 [0.800 - 0.880],0.766 [0.743 - 0.789],0.504 [0.435 - 0.581],0.268 [0.222 - 0.320],0.350 [0.298 - 0.407],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,80_20,chrono,,,,0.340,0.230,2026-05-22 18:34:24,,0.548 [0.420 - 0.667],0.246 [0.124 - 0.369],0.117 [0.090 - 0.146],0.058 [0.025 - 0.099],0.646 [-0.552 - 1.408],0.126 [-0.056 - 0.308],0.243 [0.091 - 0.400],0.856 [0.812 - 0.897],0.370 [0.000 - 0.750],0.092 [0.000 - 0.200],0.144 [0.000 - 0.294],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,80_20,patient,,,,0.390,0.170,2026-05-22 18:34:39,,0.639 [0.595 - 0.683],0.384 [0.323 - 0.448],0.173 [0.157 - 0.188],0.047 [0.025 - 0.070],0.800 [0.560 - 1.037],0.153 [0.080 - 0.232],0.666 [0.602 - 0.725],0.759 [0.734 - 0.785],0.480 [0.355 - 0.611],0.137 [0.095 - 0.185],0.212 [0.153 - 0.277],,,,,,,,,,,
1,headache,full_features,tabpfn,version_3-default,80_20,stratified,,,,0.370,0.170,2026-05-23 10:50:58,,0.700 [0.662 - 0.739],0.435 [0.373 - 0.503],0.163 [0.149 - 0.177],0.038 [0.019 - 0.062],1.045 [0.833 - 1.280],0.236 [0.152 - 0.308],0.780 [0.724 - 0.832],0.775 [0.747 - 0.799],0.548 [0.439 - 0.649],0.217 [0.162 - 0.273],0.310 [0.239 - 0.377],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_15_15,chrono,,,,0.240,0.200,2026-05-14 00:22:22,2026-05-14 01:01:17,0.506 [0.363 - 0.655],0.180 [0.096 - 0.292],0.132 [0.101 - 0.165],0.092 [0.041 - 0.143],-0.195 [-2.631 - 1.406],0.009 [-0.153 - 0.186],0.425 [0.200 - 0.667],0.679 [0.603 - 0.757],0.146 [0.034 - 0.273],0.265 [0.071 - 0.474],0.185 [0.045 - 0.322],0.544 ± 0.035,0.261 ± 0.059,0.167 ± 0.023,0.051 ± 0.017,0.996 ± 1.063,0.059 ± 0.080,0.746 ± 0.144,0.724 ± 0.053,0.312 ± 0.134,0.146 ± 0.066,0.173 ± 0.059
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_15_15,patient,,,,0.200,0.190,2026-05-22 15:54:21,,0.472 [0.418 - 0.528],0.213 [0.170 - 0.263],0.171 [0.155 - 0.189],0.064 [0.038 - 0.094],-0.102 [-0.660 - 0.407],-0.051 [-0.123 - 0.022],0.670 [0.594 - 0.747],0.617 [0.582 - 0.655],0.173 [0.120 - 0.233],0.224 [0.158 - 0.292],0.195 [0.138 - 0.254],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_15_15,stratified,,,,0.350,0.190,2026-05-14 00:22:36,,0.578 [0.528 - 0.630],0.308 [0.245 - 0.373],0.178 [0.160 - 0.195],0.033 [0.011 - 0.060],0.814 [0.254 - 1.379],0.095 [0.008 - 0.178],0.745 [0.676 - 0.808],0.763 [0.732 - 0.794],0.454 [0.250 - 0.667],0.063 [0.029 - 0.103],0.110 [0.052 - 0.175],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_30,chrono,,,,0.330,0.200,2026-05-14 00:22:51,,0.556 [0.494 - 0.616],0.242 [0.188 - 0.302],0.158 [0.139 - 0.176],0.038 [0.015 - 0.067],0.603 [0.007 - 1.194],0.041 [-0.046 - 0.127],0.534 [0.448 - 0.628],0.763 [0.727 - 0.798],0.250 [0.130 - 0.368],0.107 [0.053 - 0.165],0.149 [0.077 - 0.222],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_30,patient,,,,0.190,0.190,2026-05-22 16:03:26,,0.483 [0.446 - 0.524],0.235 [0.205 - 0.268],0.185 [0.171 - 0.198],0.055 [0.031 - 0.077],-0.084 [-0.470 - 0.290],-0.031 [-0.087 - 0.024],0.674 [0.621 - 0.724],0.382 [0.357 - 0.409],0.225 [0.200 - 0.253],0.674 [0.621 - 0.724],0.338 [0.306 - 0.371],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,70_30,stratified,,,,0.340,0.190,2026-05-14 00:23:07,,0.564 [0.528 - 0.601],0.314 [0.268 - 0.361],0.177 [0.164 - 0.190],0.028 [0.009 - 0.050],1.061 [0.629 - 1.491],0.125 [0.061 - 0.194],0.853 [0.814 - 0.890],0.765 [0.744 - 0.787],0.501 [0.370 - 0.636],0.082 [0.053 - 0.114],0.141 [0.094 - 0.192],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,80_20,chrono,,,,0.280,0.190,2026-05-14 00:23:23,,0.489 [0.372 - 0.603],0.155 [0.094 - 0.235],0.129 [0.105 - 0.155],0.084 [0.045 - 0.127],-0.233 [-1.652 - 0.914],-0.004 [-0.128 - 0.136],0.817 [0.676 - 0.941],0.748 [0.692 - 0.808],0.132 [0.029 - 0.262],0.154 [0.033 - 0.292],0.141 [0.031 - 0.262],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,80_20,patient,,,,0.280,0.190,2026-05-22 16:11:46,,0.456 [0.413 - 0.501],0.233 [0.194 - 0.277],0.188 [0.172 - 0.204],0.069 [0.044 - 0.097],-0.340 [-0.882 - 0.191],-0.006 [-0.067 - 0.060],0.466 [0.407 - 0.533],0.691 [0.661 - 0.719],0.232 [0.161 - 0.310],0.127 [0.084 - 0.175],0.164 [0.115 - 0.220],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-finetuned,80_20,stratified,,,,0.340,0.200,2026-05-14 00:23:38,,0.568 [0.527 - 0.615],0.307 [0.254 - 0.361],0.177 [0.163 - 0.192],0.026 [0.008 - 0.049],0.970 [0.444 - 1.505],0.088 [0.010 - 0.161],0.728 [0.670 - 0.789],0.760 [0.733 - 0.788],0.425 [0.250 - 0.586],0.067 [0.034 - 0.101],0.115 [0.060 - 0.169],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_15_15,chrono,,,,0.200,0.200,2026-05-14 00:23:54,2026-05-14 01:01:34,0.548 [0.405 - 0.691],0.186 [0.103 - 0.304],0.131 [0.100 - 0.165],0.089 [0.043 - 0.142],-0.118 [-2.231 - 1.412],0.069 [-0.106 - 0.244],0.425 [0.200 - 0.667],0.635 [0.551 - 0.721],0.173 [0.075 - 0.286],0.425 [0.200 - 0.667],0.243 [0.105 - 0.371],0.535 ± 0.037,0.256 ± 0.060,0.167 ± 0.023,0.054 ± 0.017,0.513 ± 0.493,0.057 ± 0.070,0.873 ± 0.052,0.725 ± 0.050,0.303 ± 0.118,0.145 ± 0.057,0.174 ± 0.048
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_15_15,patient,,,,0.200,0.190,2026-05-22 16:12:02,,0.473 [0.418 - 0.526],0.213 [0.171 - 0.263],0.169 [0.153 - 0.188],0.057 [0.030 - 0.087],-0.093 [-0.691 - 0.479],-0.045 [-0.118 - 0.027],0.670 [0.594 - 0.747],0.623 [0.588 - 0.661],0.177 [0.123 - 0.236],0.224 [0.158 - 0.292],0.197 [0.140 - 0.256],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_15_15,stratified,,,,0.360,0.190,2026-05-23 11:14:28,,0.573 [0.523 - 0.625],0.311 [0.250 - 0.378],0.178 [0.159 - 0.195],0.035 [0.012 - 0.063],0.805 [0.235 - 1.377],0.101 [0.010 - 0.187],0.725 [0.657 - 0.791],0.764 [0.735 - 0.795],0.475 [0.258 - 0.682],0.063 [0.029 - 0.103],0.111 [0.053 - 0.176],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_30,chrono,,,,0.300,0.190,2026-05-14 00:24:23,,0.573 [0.512 - 0.631],0.247 [0.192 - 0.308],0.158 [0.139 - 0.177],0.048 [0.023 - 0.077],0.589 [0.013 - 1.135],0.040 [-0.047 - 0.122],0.885 [0.817 - 0.939],0.744 [0.704 - 0.781],0.239 [0.133 - 0.339],0.143 [0.080 - 0.209],0.178 [0.104 - 0.249],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_30,patient,,,,0.190,0.190,2026-05-22 16:12:20,,0.480 [0.444 - 0.520],0.234 [0.205 - 0.266],0.184 [0.170 - 0.197],0.052 [0.028 - 0.075],-0.108 [-0.545 - 0.317],-0.033 [-0.088 - 0.022],0.668 [0.614 - 0.721],0.383 [0.358 - 0.410],0.225 [0.200 - 0.253],0.668 [0.614 - 0.721],0.336 [0.304 - 0.372],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,70_30,stratified,,,,0.330,0.190,2026-05-14 00:24:39,,0.557 [0.523 - 0.593],0.313 [0.265 - 0.360],0.177 [0.164 - 0.190],0.030 [0.010 - 0.050],1.090 [0.638 - 1.529],0.128 [0.065 - 0.194],0.743 [0.695 - 0.790],0.765 [0.743 - 0.787],0.500 [0.372 - 0.632],0.085 [0.057 - 0.119],0.145 [0.099 - 0.198],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,80_20,chrono,,,,0.280,0.200,2026-05-14 00:24:55,,0.514 [0.396 - 0.632],0.167 [0.098 - 0.256],0.129 [0.105 - 0.155],0.089 [0.047 - 0.131],-0.218 [-1.735 - 1.017],0.005 [-0.123 - 0.152],0.467 [0.290 - 0.649],0.756 [0.705 - 0.816],0.140 [0.030 - 0.276],0.154 [0.033 - 0.292],0.145 [0.032 - 0.269],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,80_20,patient,,,,0.190,0.190,2026-05-22 16:12:38,,0.455 [0.414 - 0.500],0.233 [0.194 - 0.279],0.188 [0.172 - 0.203],0.065 [0.040 - 0.093],-0.351 [-0.927 - 0.201],-0.056 [-0.120 - 0.003],0.646 [0.580 - 0.705],0.377 [0.346 - 0.409],0.223 [0.191 - 0.253],0.646 [0.580 - 0.705],0.331 [0.291 - 0.369],,,,,,,,,,,
1,headache,no_rolling_features,tabpfn,version_2-5-real,80_20,stratified,,,,0.350,0.190,2026-05-14 00:25:10,,0.572 [0.531 - 0.617],0.307 [0.255 - 0.361],0.177 [0.163 - 0.193],0.036 [0.014 - 0.061],0.884 [0.398 - 1.376],0.092 [0.014 - 0.166],0.747 [0.690 - 0.806],0.761 [0.735 - 0.789],0.438 [0.263 - 0.607],0.067 [0.034 - 0.101],0.116 [0.060 - 0.168],,,,,,,,,,,
